Date,Price,Open,High,Low,Vol. ('000),Change %
06/27/2018,6154.90,6081.10,6187.30,6025.40,133.42,1.20%
06/26/2018,6082.10,6256.90,6267.70,6060.00,176.66,-2.79%
06/25/2018,6256.60,6155.10,6331.20,6101.70,210.69,1.66%
06/24/2018,6154.60,6167.90,6248.30,5785.30,240.6,-0.21%
06/23/2018,6167.30,6055.20,6259.00,6032.80,142.9,1.84%
06/22/2018,6055.70,6728.20,6739.70,5955.00,278.22,-9.99%
06/21/2018,6728.00,6765.80,6797.50,6695.10,99.29,-0.55%
06/20/2018,6765.40,6752.30,6812.70,6575.10,121.48,0.19%
06/19/2018,6752.40,6719.80,6839.50,6681.50,120.54,0.49%
06/18/2018,6719.80,6460.50,6794.50,6410.90,135.7,4.02%
06/17/2018,6460.30,6505.80,6593.00,6452.10,90.67,-0.70%
06/16/2018,6505.80,6410.00,6564.20,6358.00,108.79,1.49%
06/15/2018,6410.30,6647.30,6655.80,6395.70,143.53,-3.56%
06/14/2018,6647.10,6312.30,6711.50,6283.60,201.54,5.30%
06/13/2018,6312.30,6558.50,6624.60,6129.10,237.48,-3.75%
6/12/2018,6558.20,6885.90,6887.20,6476.00,178.26,-4.76%
6/11/2018,6885.90,6775.20,6910.80,6657.20,174.88,1.64%
6/10/2018,6775.10,7515.80,7516.30,6668.10,275.69,-9.85%
6/9/2018,7515.80,7622.10,7689.00,7493.30,97.56,-1.40%
6/8/2018,7622.10,7697.90,7710.50,7556.90,112.88,-0.98%
6/7/2018,7697.80,7661.00,7754.70,7657.70,124,0.48%
6/6/2018,7661.00,7631.50,7699.10,7504.40,130.66,0.39%
6/5/2018,7631.50,7507.40,7672.60,7391.00,145.23,1.69%
6/4/2018,7504.30,7729.30,7759.90,7468.40,141.01,-2.91%
6/3/2018,7729.30,7646.60,7775.00,7611.30,116.68,1.08%
6/2/2018,7646.60,7530.80,7694.50,7467.90,121.18,1.54%
6/1/2018,7530.80,7502.50,7610.40,7375.80,135.92,0.38%
05/31/2018,7502.60,7400.80,7611.90,7355.00,144.52,1.39%
05/30/2018,7400.10,7469.20,7565.20,7306.80,140.37,-0.91%
05/29/2018,7467.70,7119.30,7533.00,7069.80,186.97,4.89%
05/28/2018,7119.30,7367.30,7446.90,7090.60,152.29,-3.36%
05/27/2018,7366.70,7361.90,7411.80,7267.50,103.29,0.07%
05/26/2018,7361.30,7478.50,7619.30,7331.50,103.07,-1.56%
05/25/2018,7477.70,7593.90,7653.40,7355.60,161.82,-1.52%
05/24/2018,7592.90,7512.30,7736.60,7293.40,211.11,1.07%
05/23/2018,7512.30,8005.70,8047.40,7467.60,237.6,-6.17%
05/22/2018,8006.00,8403.80,8414.50,7979.30,137.51,-4.73%
05/21/2018,8403.30,8529.50,8550.60,8375.50,115.52,-1.47%
05/20/2018,8529.00,8243.90,8580.40,8184.70,113.76,3.44%
05/19/2018,8245.10,8244.70,8389.10,8153.20,107.89,-0.01%
05/18/2018,8245.70,8064.40,8273.60,7939.80,150.32,2.27%
05/17/2018,8063.00,8344.60,8458.70,8022.30,154.36,-3.37%
05/16/2018,8344.40,8477.00,8496.40,8120.10,188.03,-1.56%
05/15/2018,8477.00,8674.00,8842.10,8436.50,179.62,-2.27%
05/14/2018,8674.10,8693.40,8878.30,8305.10,212.05,-0.22%
05/13/2018,8693.50,8489.10,8758.40,8330.00,149.8,2.77%
5/12/2018,8459.50,8409.60,8646.10,8184.10,210.87,0.61%
5/11/2018,8408.30,9026.00,9028.70,8359.60,270.62,-6.84%
5/10/2018,9025.70,9319.20,9393.30,9013.40,152.71,-3.15%
5/9/2018,9319.10,9194.90,9377.90,8988.00,147.89,1.33%
5/8/2018,9196.40,9373.90,9404.40,9079.80,157.45,-2.49%
5/7/2018,9431.60,9651.10,9675.60,9204.20,165.08,-2.33%
5/6/2018,9656.40,9859.60,9957.70,9446.70,150.95,-2.00%
5/5/2018,9853.50,9709.50,9992.80,9691.30,158.45,1.49%
5/4/2018,9708.60,9747.60,9800.90,9549.00,161.55,-0.42%
5/3/2018,9749.70,9244.20,9809.40,9171.40,201.18,5.48%
5/2/2018,9243.20,9076.80,9265.70,8991.90,137.48,1.85%
5/1/2018,9074.90,9245.10,9245.10,8851.00,173.35,-1.84%
04/30/2018,9245.10,9415.80,9456.70,9135.40,156.83,-1.80%
04/29/2018,9415.10,9352.20,9565.10,9182.80,184.72,0.67%
04/28/2018,9352.40,8940.80,9428.90,8895.50,199.78,4.60%
04/27/2018,8940.90,9282.80,9386.30,8920.20,184.91,-3.73%
04/26/2018,9287.00,8874.50,9303.60,8669.80,248.39,4.67%
04/25/2018,8873.10,9645.00,9753.10,8768.10,395.67,-8.01%
04/24/2018,9645.30,8952.70,9734.80,8937.00,260.79,7.73%
04/23/2018,8952.80,8809.30,9001.00,8785.30,147.54,1.66%
04/22/2018,8806.70,8923.60,9022.30,8766.50,161.89,-1.30%
04/21/2018,8923.10,8867.00,9027.70,8614.50,206.01,0.63%
04/20/2018,8867.00,8292.30,8926.20,8224.50,225.96,6.95%
04/19/2018,8290.80,8179.00,8303.70,8126.70,155.08,1.37%
04/18/2018,8178.40,7908.50,8227.60,7895.30,163.26,3.41%
04/17/2018,7908.60,8070.00,8171.70,7852.80,162.59,-2.00%
04/16/2018,8070.00,8362.20,8412.90,7908.50,197.7,-3.51%
04/15/2018,8363.60,8004.60,8411.50,8004.60,160.26,4.49%
04/14/2018,8004.40,7891.10,8180.20,7839.30,164.71,1.48%
04/13/2018,7887.40,7926.90,8228.00,7756.60,296.95,-0.49%
4/12/2018,7926.60,6963.30,8009.60,6779.30,398.3,13.85%
4/11/2018,6962.10,6855.60,6988.60,6818.40,142.07,1.56%
4/10/2018,6854.80,6782.60,6899.50,6671.60,134.23,1.08%
4/9/2018,6781.90,7035.70,7192.50,6633.20,241.19,-3.54%
4/8/2018,7030.50,6905.90,7113.40,6903.90,132.51,1.81%
4/7/2018,6905.70,6624.50,7071.90,6616.10,177.1,4.25%
4/6/2018,6624.30,6783.70,6859.70,6523.40,174.9,-2.33%
4/5/2018,6782.00,6808.70,6918.20,6592.50,221.7,-0.40%
4/4/2018,6808.90,7423.80,7432.90,6726.90,239.51,-8.29%
4/3/2018,7424.20,7067.20,7519.30,7032.90,230.8,5.03%
4/2/2018,7068.40,6825.40,7121.30,6787.60,199.31,3.56%
4/1/2018,6825.20,6939.10,7047.70,6460.10,257.53,-1.63%
03/31/2018,6938.20,6856.50,7221.50,6804.90,245.3,1.23%
03/30/2018,6853.70,7132.40,7288.10,6603.80,417.31,-3.86%
03/29/2018,7129.20,7955.20,7980.70,6954.90,348.75,-10.38%
03/28/2018,7954.90,7803.00,8110.40,7754.50,167.36,1.96%
03/27/2018,7801.70,8146.50,8218.30,7760.60,223.1,-4.20%
03/26/2018,8143.50,8474.00,8515.70,7865.90,247.18,-3.89%
03/25/2018,8473.20,8549.10,8679.00,8392.20,149.52,-0.87%
03/24/2018,8547.40,8917.30,9008.80,8523.60,177.43,-4.14%
03/23/2018,8916.80,8725.30,8917.00,8305.60,210.11,2.18%
03/22/2018,8726.20,8903.70,9096.20,8499.10,223.01,-2.02%
03/21/2018,8905.90,8912.40,9173.40,8775.10,218.19,-0.08%
03/20/2018,8912.60,8614.10,9039.60,8326.80,253.44,3.43%
03/19/2018,8616.80,8200.90,8698.30,8127.70,316.96,5.07%
03/18/2018,8201.20,7873.20,8283.60,7323.30,348.02,4.14%
03/17/2018,7874.90,8198.00,8344.80,7760.20,208.05,-5.00%
03/16/2018,8289.20,8264.30,8604.80,7929.10,236.13,0.30%
03/15/2018,8264.40,8210.20,8427.00,7691.70,326.53,0.66%
03/14/2018,8210.60,9154.90,9353.40,7958.50,305.45,-10.32%
03/13/2018,9154.90,9138.70,9482.00,8875.10,239.46,0.19%
3/12/2018,9137.40,9535.80,9892.20,8804.10,257.91,-4.12%
3/11/2018,9529.60,8732.20,9719.60,8516.40,266.59,8.76%
3/10/2018,8762.00,9216.20,9500.00,8691.10,198.73,-4.94%
3/9/2018,9217.00,9301.90,9420.50,8351.00,371.46,-0.89%
3/8/2018,9300.00,9910.70,10109.00,9037.00,256.26,-6.09%
3/7/2018,9902.90,10779.00,10899.00,9422.10,284.54,-7.23%
3/6/2018,10675.10,11314.20,11316.40,10412.00,230.65,-5.78%
3/5/2018,11330.60,11415.70,11506.90,11281.20,162.11,-0.75%
3/4/2018,11416.50,11402.80,11490.30,10878.40,156.4,0.12%
3/3/2018,11402.30,10822.50,11420.70,9585.50,172.2,5.31%
3/2/2018,10827.70,10904.50,11167.00,10677.10,201.69,-0.70%
3/1/2018,10904.50,10335.10,11047.80,10248.70,188.77,5.52%
02/28/2018,10333.90,10584.40,11070.70,10303.40,215.22,-2.46%
02/27/2018,10594.40,10287.80,10867.20,10120.50,202.58,3.01%
02/26/2018,10285.10,9590.90,10378.40,9410.30,235.94,7.30%
02/25/2018,9585.20,9703.10,9860.30,9330.10,196.49,-1.23%
02/24/2018,9704.30,10163.80,10506.10,9394.50,239.16,-4.58%
02/23/2018,10170.40,9840.60,10419.10,9597.80,271.5,3.34%
02/22/2018,9841.70,10470.10,10930.20,9743.90,316.63,-6.03%
02/21/2018,10473.00,11240.90,11289.70,10252.20,327.14,-6.81%
02/20/2018,11238.70,11169.70,11791.50,11119.90,267.56,0.62%
02/19/2018,11169.40,10396.60,11250.50,10324.80,215.2,7.41%
02/18/2018,10398.80,11073.70,11271.60,10137.20,288.91,-6.09%
02/17/2018,11073.50,10177.30,11095.90,10070.90,224.76,8.79%
02/16/2018,10178.70,10031.30,10294.30,9707.70,206.44,1.41%
02/15/2018,10037.30,9475.60,10206.80,9348.50,291.28,5.92%
02/14/2018,9476.30,8542.60,9500.00,8541.60,246.88,10.97%
02/13/2018,8539.20,8906.20,8942.70,8378.00,195.87,-4.09%
2/12/2018,8903.50,8083.60,8984.90,8083.60,238.67,10.17%
2/11/2018,8081.90,8559.70,8564.20,7843.70,236.2,-5.58%
2/10/2018,8559.60,8697.30,9066.60,8172.20,263.53,-1.61%
2/9/2018,8699.80,8163.60,8735.60,7784.60,233.94,6.56%
2/8/2018,8164.20,7595.10,8489.90,7595.10,296.1,7.50%
2/7/2018,7594.70,7693.80,8536.50,7196.60,445.62,-1.38%
2/6/2018,7701.20,6939.30,7896.20,5996.60,886.88,10.99%
2/5/2018,6938.50,8220.80,8383.20,6651.90,593.89,-15.61%
2/4/2018,8222.20,9241.50,9382.10,7932.10,280.94,-11.03%
2/3/2018,9241.10,8894.40,9506.90,8249.30,248.71,3.91%
2/2/2018,8893.20,9179.80,9201.40,7915.80,519.4,-3.14%
2/1/2018,9181.10,10266.20,10303.00,8789.20,358.4,-10.56%
01/31/2018,10265.40,10166.30,10397.70,9742.20,208.47,0.98%
01/30/2018,10166.00,11244.50,11277.20,9917.70,264.72,-9.59%
01/29/2018,11244.80,11794.90,11888.10,11119.00,137.42,-4.67%
01/28/2018,11795.10,11471.20,12112.70,11433.30,154.63,2.86%
01/27/2018,11467.50,11118.00,11621.70,10908.40,163.49,3.14%
01/26/2018,11118.10,11203.10,11655.30,10389.40,253.91,-0.76%
01/25/2018,11203.00,11439.90,11740.90,10983.80,181.81,-2.18%
01/24/2018,11452.30,10899.40,11549.50,10584.50,136.06,5.04%
01/23/2018,10903.20,10869.00,11438.00,10056.60,188.37,0.35%
01/22/2018,10864.80,11597.50,11970.90,10136.80,201.73,-6.30%
01/21/2018,11594.90,12857.10,12860.20,11164.50,206.96,-9.83%
01/20/2018,12858.90,11579.20,13082.20,11567.30,143.9,11.04%
01/19/2018,11580.20,11229.60,11973.20,10901.50,170.74,2.98%
01/18/2018,11245.40,11202.00,12004.70,10660.20,242.45,0.47%
01/17/2018,11192.30,11357.70,11769.60,9271.30,361.8,-1.49%
01/16/2018,11362.00,13704.40,13711.00,10050.70,317.1,-17.05%
01/15/2018,13697.50,13695.50,14396.60,13475.40,73.27,0.02%
01/14/2018,13695.20,14291.90,14446.10,13094.70,85.12,-4.18%
01/13/2018,14292.20,13896.00,14640.70,13888.20,61.14,2.92%
1/12/2018,13886.70,13529.20,14176.40,13410.00,82.37,2.60%
1/11/2018,13535.40,15046.70,15109.10,13048.30,167.81,-10.02%
1/10/2018,15043.00,14778.50,15045.40,13613.10,87.07,1.79%
1/9/2018,14778.50,14976.20,15324.60,14613.40,71.4,-1.32%
1/8/2018,14976.20,16228.30,16302.90,13902.30,142.45,-7.71%
1/7/2018,16228.20,17174.50,17184.80,15791.10,79.01,-5.50%
1/6/2018,17172.30,16954.80,17252.80,16286.60,83.93,1.28%
1/5/2018,16954.80,15180.10,17126.90,14832.40,141.96,11.69%
1/4/2018,15180.10,15156.50,15408.70,14244.70,110.97,0.15%
1/3/2018,15156.60,14754.10,15435.00,14579.70,106.54,2.73%
1/2/2018,14754.10,13444.90,15306.10,12934.20,137.73,9.74%
1/1/2018,13444.90,13850.50,13921.50,12877.70,78.43,-2.93%
12/31/2017,13850.40,12532.40,14241.80,12359.40,111.27,10.52%
12/30/2017,12531.50,14392.10,14461.50,11962.10,182.07,-12.93%
12/29/2017,14392.60,14398.50,15109.80,13951.10,118.88,-0.04%
12/28/2017,14398.70,15416.30,15505.50,13466.10,170.37,-6.60%
12/27/2017,15416.60,15757.00,16514.60,14534.70,138.71,-2.16%
12/26/2017,15756.60,13830.20,16094.70,13748.50,143.14,13.90%
12/25/2017,13833.50,13790.00,14467.40,13010.70,107.48,0.32%
12/24/2017,13790.00,14396.60,14413.70,12166.50,182.42,-4.21%
12/23/2017,14396.50,13665.00,15493.20,13356.10,170.17,5.35%
12/22/2017,13665.00,15632.10,15823.70,10875.70,466.98,-12.58%
12/21/2017,15632.10,16461.10,17301.80,14953.00,163.74,-5.04%
12/20/2017,16462.00,17521.70,17813.60,15642.70,227.68,-6.06%
12/19/2017,17523.70,18971.20,19022.00,16812.80,174.54,-7.64%
12/18/2017,18972.30,19065.70,19221.10,18114.40,139.25,-0.49%
12/17/2017,19065.70,19346.60,19870.60,18750.90,117.41,-1.45%
12/16/2017,19345.50,17594.10,19587.70,17318.50,112.17,9.89%
12/15/2017,17604.80,16467.90,17987.00,16442.20,153.65,6.90%
12/14/2017,16467.90,16286.80,16941.10,16023.60,107.92,1.11%
12/13/2017,16286.80,17083.90,17268.00,15669.90,155.41,-4.67%
12/12/2017,17083.90,16733.30,17560.70,16254.50,132.85,2.10%
12/11/2017,16732.50,15060.50,17399.20,15024.60,159.73,11.11%
12/10/2017,15059.60,14840.00,15783.20,13031.00,201.62,1.46%
12/9/2017,14843.40,16048.20,16313.20,13151.50,181.98,-7.50%
12/8/2017,16047.60,16868.00,17294.80,13906.10,286.76,-4.76%
12/7/2017,16850.30,13750.10,16879.30,13401.60,297.11,22.55%
12/6/2017,13749.60,11667.10,13843.20,11661.80,191.58,17.85%
12/5/2017,11667.10,11624.40,11901.90,11486.10,89.69,0.37%
12/4/2017,11623.90,11244.20,11624.60,10917.80,93.17,3.36%
12/3/2017,11246.20,10912.70,11851.10,10578.40,122.13,3.06%
12/2/2017,10912.70,10861.50,11175.20,10715.50,86.83,0.47%
12/1/2017,10861.50,9947.10,10942.80,9420.90,131.92,9.20%
11/30/2017,9946.80,9848.00,10689.10,9023.80,187.01,1.11%
11/29/2017,9837.90,9906.00,11417.80,8938.70,233.33,-0.69%
11/28/2017,9906.00,9732.60,9969.60,9638.20,87.76,1.78%
11/27/2017,9733.20,9318.40,9733.60,9316.80,106.9,4.45%
11/26/2017,9318.40,8754.60,9474.60,8746.60,85.89,6.44%
11/25/2017,8754.70,8203.50,8762.00,8153.70,84.67,6.75%
11/24/2017,8200.80,8013.40,8332.90,7900.20,73,2.34%
11/23/2017,8013.40,8234.50,8266.50,8012.40,68.01,-2.69%
11/22/2017,8234.50,8099.90,8304.40,8091.60,65.81,1.66%
11/21/2017,8100.00,8245.90,8368.40,7819.10,115.45,-1.76%
11/20/2017,8244.70,8042.60,8294.10,7947.30,75.7,2.51%
11/19/2017,8042.60,7781.00,8100.90,7675.40,68.62,3.36%
11/18/2017,7780.90,7700.00,7857.50,7458.90,74.38,1.05%
11/17/2017,7700.00,7853.70,8000.20,7534.70,117.35,-1.96%
11/16/2017,7853.70,7283.00,7964.60,7119.20,133.94,7.83%
11/15/2017,7283.20,6597.10,7330.10,6596.90,131.12,10.40%
11/14/2017,6597.10,6522.50,6728.60,6419.20,96.5,1.14%
11/13/2017,6522.50,5878.10,6760.10,5828.30,178.34,10.96%
11/12/2017,5878.10,6339.90,6490.50,5493.60,269.83,-7.28%
11/11/2017,6339.90,6565.80,6821.50,6197.90,135.72,-3.44%
11/10/2017,6565.80,7129.60,7319.00,6406.00,222,-7.91%
11/9/2017,7129.60,7444.40,7457.10,7040.80,126.77,-4.23%
11/8/2017,7444.40,7102.20,7869.10,7027.00,220.22,4.81%
11/7/2017,7102.80,6959.30,7222.40,6957.80,101.05,2.06%
11/6/2017,6959.20,7389.50,7429.70,6934.70,159.69,-5.82%
11/5/2017,7389.50,7363.80,7599.40,7284.30,105.73,0.35%
11/4/2017,7363.80,7147.00,7492.20,6957.80,106.6,2.96%
11/3/2017,7152.10,7024.80,7445.60,6938.90,154.89,1.81%
11/2/2017,7024.80,6737.80,7339.90,6737.80,238.8,4.26%
11/1/2017,6737.80,6449.10,6738.70,6355.00,133.19,4.44%
10/31/2017,6451.20,6124.30,6467.20,6090.80,101.25,5.34%
10/30/2017,6124.30,6147.70,6226.20,6019.00,78.62,-0.38%
10/29/2017,6147.50,5726.60,6295.40,5679.40,163.06,7.35%
10/28/2017,5726.60,5764.60,5871.00,5654.80,53.23,-0.66%
10/27/2017,5764.60,5887.60,5997.80,5692.30,83.93,-2.09%
10/26/2017,5887.60,5734.00,5970.40,5689.90,93.68,2.68%
10/25/2017,5734.00,5513.10,5748.00,5375.60,105.84,4.01%
10/24/2017,5513.10,5903.60,5904.60,5463.40,143.74,-6.62%
10/23/2017,5903.60,5982.90,6049.00,5644.20,137.14,-1.32%
10/22/2017,5982.90,6006.60,6070.60,5723.00,105.03,-0.40%
10/21/2017,6006.60,5993.10,6187.20,5874.50,112.94,0.23%
10/20/2017,5993.10,5698.60,6075.30,5611.40,123.86,5.17%
10/19/2017,5698.60,5576.70,5737.40,5517.60,83.06,2.20%
10/18/2017,5575.80,5598.60,5601.30,5114.90,122.02,-0.41%
10/17/2017,5598.60,5759.30,5773.30,5521.10,65.64,-2.79%
10/16/2017,5759.30,5677.40,5795.30,5576.10,61.36,1.25%
10/15/2017,5688.10,5824.70,5862.70,5448.20,101.64,-2.34%
10/14/2017,5824.70,5637.30,5839.60,5568.90,76.22,3.33%
10/13/2017,5637.30,5432.60,5852.80,5392.00,215.02,3.77%
10/12/2017,5432.60,4824.20,5432.60,4815.00,163.92,12.61%
10/11/2017,4824.20,4763.40,4874.90,4718.60,70.48,1.28%
10/10/2017,4763.40,4777.50,4930.00,4722.80,98.49,-0.30%
10/9/2017,4777.50,4611.70,4875.40,4556.10,110.19,3.59%
10/8/2017,4611.70,4435.80,4622.90,4419.40,71.37,3.97%
10/7/2017,4435.80,4371.90,4472.90,4319.50,40.2,1.46%
10/6/2017,4371.90,4321.40,4422.10,4296.90,61.69,1.17%
10/5/2017,4321.40,4218.70,4365.80,4143.40,63.61,2.44%
10/4/2017,4218.70,4314.20,4355.30,4183.60,64.08,-2.21%
10/3/2017,4314.20,4401.30,4436.00,4230.70,81.87,-1.98%
10/2/2017,4401.30,4403.10,4477.40,4364.70,71.2,-0.04%
10/1/2017,4403.10,4360.60,4412.60,4258.30,60.58,0.97%
09/30/2017,4360.60,4172.80,4383.30,4164.30,67.49,4.50%
09/29/2017,4172.80,4195.60,4237.50,4030.40,97.8,-0.54%
09/28/2017,4195.60,4212.20,4274.60,4112.90,92.23,-0.39%
09/27/2017,4212.20,3892.70,4232.40,3882.10,117.6,8.21%
09/26/2017,3892.70,3932.80,3982.30,3858.80,63.25,-1.02%
09/25/2017,3932.80,3667.50,3971.50,3665.70,100.2,7.23%
09/24/2017,3667.50,3788.00,3790.90,3633.90,49.66,-3.18%
09/23/2017,3788.00,3600.80,3813.40,3563.20,67.82,5.20%
09/22/2017,3600.80,3617.30,3753.50,3505.80,114.72,-0.45%
09/21/2017,3617.30,3882.20,3912.80,3576.50,145.13,-6.82%
09/20/2017,3882.20,3908.00,4053.00,3846.80,86.65,-0.66%
09/19/2017,3908.00,4100.30,4120.70,3852.20,123.22,-4.69%
09/18/2017,4100.30,3689.60,4122.80,3689.00,147.93,11.13%
09/17/2017,3689.60,3698.90,3796.60,3485.80,96.07,-0.25%
09/16/2017,3698.90,3713.80,3893.70,3551.80,169.36,-0.40%
09/15/2017,3713.80,3243.10,3824.40,2979.90,448.55,14.51%
09/14/2017,3243.10,3870.30,3930.70,3219.00,317.59,-16.21%
09/13/2017,3870.30,4158.90,4174.60,3752.00,186.54,-6.94%
9/12/2017,4158.90,4217.90,4387.80,4075.00,107.04,-1.40%
9/11/2017,4217.90,4245.90,4364.40,4134.60,88.76,-0.66%
9/10/2017,4245.90,4335.10,4338.10,4032.10,108.08,-2.06%
9/9/2017,4335.10,4326.50,4402.10,4185.30,77.09,0.20%
9/8/2017,4326.50,4635.60,4699.60,4130.90,180.36,-6.67%
9/7/2017,4635.60,4618.70,4690.50,4493.20,70.53,0.37%
9/6/2017,4618.70,4409.10,4660.00,4401.50,110.93,4.75%
9/5/2017,4409.10,4267.50,4496.70,4004.60,158.41,3.32%
9/4/2017,4267.50,4612.90,4621.00,4098.60,170.4,-7.49%
9/3/2017,4612.90,4573.80,4719.80,4397.70,102.82,0.86%
9/2/2017,4573.80,4921.90,4976.50,4448.60,160.77,-7.07%
9/1/2017,4921.90,4735.10,4925.20,4690.20,102.01,3.94%
08/31/2017,4735.10,4583.00,4765.10,4580.10,72.29,3.32%
08/30/2017,4583.00,4597.30,4644.10,4491.80,68.47,-0.31%
08/29/2017,4597.30,4390.30,4647.80,4350.20,100.8,4.71%
08/28/2017,4390.30,4345.80,4403.10,4195.20,75.49,1.03%
08/27/2017,4345.80,4352.30,4408.20,4321.10,42.52,-0.15%
08/26/2017,4352.30,4364.40,4379.30,4263.30,46.16,-0.28%
08/25/2017,4364.40,4318.40,4461.70,4292.60,82.9,1.07%
08/24/2017,4318.40,4141.10,4364.10,4111.70,72.36,4.28%
08/23/2017,4141.10,4089.70,4255.60,4070.50,96.65,1.26%
08/22/2017,4089.70,4005.10,4142.70,3612.20,169.14,2.11%
08/21/2017,4005.10,4066.60,4097.30,3966.90,90.65,-1.51%
08/20/2017,4066.60,4150.50,4182.30,4034.40,70.16,-2.02%
08/19/2017,4150.50,4105.40,4189.70,3957.50,113.72,1.10%
08/18/2017,4105.40,4278.90,4362.70,3978.30,144.4,-4.06%
08/17/2017,4278.90,4387.40,4487.50,4194.10,127.48,-2.47%
08/16/2017,4387.40,4161.70,4398.10,3938.60,112.9,5.42%
08/15/2017,4161.70,4327.90,4436.50,3837.10,211.58,-3.84%
08/14/2017,4327.90,4062.60,4336.70,3978.90,128.46,6.53%
08/13/2017,4062.60,3871.60,4189.40,3847.30,158.59,4.93%
8/12/2017,3871.60,3654.40,3967.30,3611.40,123.59,5.94%
8/11/2017,3654.40,3425.70,3706.50,3409.80,97.56,6.68%
8/10/2017,3425.70,3348.80,3453.80,3322.90,71,2.30%
8/9/2017,3348.80,3429.40,3437.10,3251.00,97.06,-2.35%
8/8/2017,3429.40,3401.90,3494.90,3357.10,106.94,0.81%
8/7/2017,3401.90,3232.00,3425.10,3198.50,88.11,5.26%
8/6/2017,3232.00,3262.80,3295.10,3166.50,60.66,-0.94%
8/5/2017,3262.80,2878.50,3344.00,2875.90,159.4,13.35%
8/4/2017,2878.50,2810.00,2892.70,2779.50,68.76,2.44%
8/3/2017,2810.00,2720.50,2822.90,2717.60,68.1,3.29%
8/2/2017,2720.50,2747.00,2773.80,2668.90,81.82,-0.96%
8/1/2017,2747.00,2883.30,2946.00,2659.60,123.17,-4.73%
07/31/2017,2883.30,2766.50,2916.30,2723.10,91.12,4.22%
07/30/2017,2766.50,2733.50,2773.10,2621.70,82.72,1.21%
07/29/2017,2733.50,2806.80,2812.10,2699.40,84.49,-2.61%
07/28/2017,2806.80,2691.90,2843.80,2683.60,138.91,4.27%
07/27/2017,2691.90,2559.20,2712.90,2547.70,103.83,5.18%
07/26/2017,2559.20,2582.60,2631.70,2441.50,135.5,-0.90%
07/25/2017,2582.60,2763.40,2779.10,2472.60,205.88,-6.54%
07/24/2017,2763.40,2756.60,2798.90,2715.70,83.01,0.25%
07/23/2017,2756.60,2836.50,2856.70,2675.60,108.23,-2.82%
07/22/2017,2836.50,2675.10,2876.70,2658.60,121.92,6.04%
07/21/2017,2675.10,2866.00,2874.00,2622.50,193.76,-6.66%
07/20/2017,2866.00,2282.60,2932.80,2282.10,310.34,25.56%
07/19/2017,2282.60,2320.20,2412.40,2243.10,154.32,-1.62%
07/18/2017,2320.20,2233.40,2400.70,2164.60,202.62,3.89%
07/17/2017,2233.40,1914.10,2233.80,1913.80,176.89,16.68%
07/16/2017,1914.10,1975.10,2044.40,1809.00,189.64,-3.09%
07/15/2017,1975.10,2234.20,2237.10,1974.00,155.32,-11.60%
07/14/2017,2234.20,2362.40,2370.50,2165.40,114.41,-5.43%
07/13/2017,2362.40,2403.10,2436.70,2335.00,88.17,-1.69%
7/12/2017,2403.10,2324.30,2424.80,2262.10,109.52,3.39%
7/11/2017,2324.30,2344.00,2412.80,2265.50,146.63,-0.84%
7/10/2017,2344.00,2511.40,2530.30,2271.80,123.8,-6.67%
7/9/2017,2511.40,2564.90,2576.70,2509.60,39.16,-2.08%
7/8/2017,2564.90,2513.90,2568.70,2480.60,54.51,2.03%
7/7/2017,2513.90,2614.20,2617.50,2484.70,90.45,-3.84%
7/6/2017,2614.20,2627.90,2634.80,2581.80,60.16,-0.52%
7/5/2017,2627.90,2617.30,2642.70,2562.00,89.72,0.40%
7/4/2017,2617.30,2572.50,2658.70,2570.00,80.68,1.74%
7/3/2017,2572.50,2536.50,2617.50,2506.30,83.42,1.42%
7/2/2017,2536.50,2424.60,2555.30,2375.90,67.76,4.61%
7/1/2017,2424.60,2480.60,2529.60,2387.50,66.32,-2.26%
06/30/2017,2480.60,2558.40,2576.30,2469.50,73,-3.04%
06/29/2017,2558.40,2577.70,2605.90,2526.50,75.32,-0.75%
06/28/2017,2577.70,2583.80,2616.90,2490.10,110.42,-0.23%
06/27/2017,2583.80,2446.10,2585.10,2309.60,159.26,5.63%
06/26/2017,2446.10,2541.60,2584.80,2327.30,165.83,-3.76%
06/25/2017,2541.60,2590.10,2660.70,2472.40,86.97,-1.87%
06/24/2017,2590.10,2710.40,2741.60,2540.40,86.96,-4.44%
06/23/2017,2710.40,2722.80,2759.70,2699.50,56.94,-0.46%
06/22/2017,2722.80,2677.60,2757.30,2623.20,78.3,1.69%
06/21/2017,2677.60,2754.40,2804.40,2624.40,116.03,-2.79%
06/20/2017,2754.40,2616.80,2800.50,2614.00,111.3,5.26%
06/19/2017,2616.80,2539.60,2617.80,2518.80,81.83,3.04%
06/18/2017,2539.60,2655.10,2676.00,2488.60,92,-4.35%
06/17/2017,2655.10,2508.60,2690.70,2454.80,95.95,5.84%
06/16/2017,2508.60,2442.50,2536.40,2335.30,117.21,2.71%
06/15/2017,2442.50,2467.30,2521.60,2125.60,262.79,-1.01%
06/14/2017,2467.30,2713.00,2803.70,2349.00,174.19,-9.06%
06/13/2017,2713.00,2656.80,2784.80,2647.40,116.74,2.12%
6/12/2017,2656.80,2973.40,2985.10,2483.60,217.96,-10.65%
6/11/2017,2973.40,2900.30,2977.90,2867.30,83.03,2.52%
6/10/2017,2900.30,2811.40,2914.20,2807.40,86.52,3.16%
